customer_id,tenure_months,avg_monthly_spend,num_products,days_since_last_contact,contract_type,churn,purchase_seq
2439,23,215.8,3,120,quarterly,0,"18.776529030030026,22.795533967398978,23.794392434774466,27.26714692917643,17.31076463525114,25.425575832610384,24.15027098658085,19.38340542639136,27.20625980919296,13.394028819337585,30.957836152596975,27.261062756824266"
2440,6,197.56,2,119,monthly,1,"12.947914471407401,12.493630890055606,13.399152027000907,19.51112142706389,13.57144988371914,10.38878175134431,13.271055967964742,17.050590785971565,19.46817463805785,10.086816288196555,13.948985886657852,14.824121014233327"
2441,1,333.43,4,108,monthly,0,"23.38700800095807,41.13025846591542,27.168433295998668,38.583120628474454,27.824722104842337,31.87653471867199,32.28246219233419,33.169068656546116,29.05866364399607,38.14309147998323,39.62976579533402,41.48831422624909"
2442,26,257.78,2,95,quarterly,0,"26.349523919280024,36.597651846323984,30.313134331831137,30.47225319588452,26.22975574095499,24.172257620993406,22.631634881873293,26.72249943652542,30.29487139183135,24.7634260630769,23.867549832715316,20.462419359198904"
2443,35,219.1,4,66,quarterly,0,"23.02379669854947,19.42210442134986,21.39225168804585,23.793763871623987,27.347490041465207,16.88784817094846,16.02283201568226,19.888719793546908,20.149192063400598,19.970629303061845,24.004257418685714,22.932142308139753"
2444,43,233.72,3,294,monthly,0,"18.155056903772618,28.001338168474337,22.274697230538706,23.101985864587434,24.011715859565232,17.756672617875296,29.52719718947825,27.300473283771478,19.538261198806424,18.496200572197516,19.69191092240306,19.631950367646663"
2445,17,256.42,7,264,monthly,0,"22.196696407750565,28.627340090008136,12.761511063476746,24.99891263252434,22.282924094876787,21.760443018023793,23.29769349739683,18.05532423900767,31.04002191956019,14.729533403286993,26.510586973343827,21.295715728304934"
2446,24,210.95,4,169,annual,0,"20.26956067202093,15.831185499298744,14.93845425381234,20.833859313144238,33.74463435695955,23.554100283616126,31.809420107123728,24.026427456057878,16.650206676959257,20.55412688203927,31.787375643140322,24.364661297879564"
2447,14,267.37,5,171,monthly,0,"23.212951149806663,23.34515695185391,36.28556440929289,21.043325154648535,24.520963106930026,34.348596802687766,32.90049294164547,39.12166039001499,32.473800275786274,28.0467713426435,30.05083594135715,21.327101142504958"
2448,35,186.59,7,282,monthly,0,"19.823445664646357,18.636305874161074,25.02750668610234,20.271260458986998,12.089487036595626,15.518227569057732,19.378384242246227,19.895720140807917,11.979659029995172,22.024569923299456,15.425941413403406,15.501419312446028"
2449,20,16.07,6,189,monthly,1,"1.2459334673447693,1.060210004997144,1.4483877095738964,1.1375549474277908,1.4999839500394625,0.918069057846126,1.2438867157689455,0.9587923510009565,1.0899354884073118,0.8252748317866833,1.4344158164062184,1.4342929728057001"
2450,33,174.97,3,171,quarterly,1,"10.202839975000103,10.637856085844632,11.358785411821383,9.112664106924305,16.559348261673303,9.30072673344793,12.914704382887512,10.297314765560817,8.744586557485336,11.692418057854276,11.901195482024002,15.969092151250106"
2451,23,296.44,7,227,monthly,0,"33.35554433657241,27.631387398782397,31.67206784812288,22.171381783541506,28.309060693627472,24.28606228178395,31.196518674396536,35.11892137462039,23.43274743540479,33.941728519508615,30.828145976224057,33.69829117746523"
2452,41,89.87,1,197,annual,0,"8.697356761553161,11.408988522324798,10.154402791264827,10.939971489688213,7.061478508790488,5.7130995998571965,9.497645084788937,5.340028748608669,7.915676614863176,8.935378366041864,10.331817580262339,9.15228835127393"
2453,18,85.15,2,264,annual,0,"8.864161260526714,7.821765301304425,9.971666784693337,10.465270432114298,8.25279756757945,11.103487819468914,8.249271070250513,7.6812028619672486,10.826320542481465,10.764180288166175,7.459301116466876,7.212112649544944"
2454,32,235.18,2,120,annual,0,"19.889675296006434,25.317640119166093,28.998132928539114,22.23000428147904,14.707770999155134,14.8569825633615,30.788390440746344,23.8624426855667,29.76784398084557,24.62435221134437,19.510180339530308,25.351858238167033"
2455,58,91.1,7,337,monthly,0,"9.540160575433127,7.326311967101416,7.140790522830759,7.641466661546374,7.134333869540184,5.177960038942215,7.969772717475072,11.886305648309898,8.342401029701312,6.812280716627498,10.403338245878183,8.895799309544556"
2456,37,210.42,7,216,monthly,1,"11.647230383165281,10.60521569320686,16.001072225455538,8.618786460021495,15.049534918514018,9.875992984932816,14.212658665106192,17.017124190809923,12.805798954176012,11.245570215749199,13.726193756930215,16.553848694719747"
2457,40,265.02,4,261,monthly,1,"16.339856029651422,17.50097223167142,16.455998491480297,14.431708930551942,24.85994046207925,16.24206028845459,16.226107791796903,18.33709320609626,19.319472988233308,24.541121558475037,19.183708116549717,20.605960872844246"
2458,2,119.94,6,331,monthly,1,"10.57740465822232,8.88317937023923,11.505335191651255,5.4065175479075105,9.205080109309195,3.9074295152259997,8.297968360863267,10.109815327463458,10.82279983504372,9.635692912085737,7.907591081008734,9.310795320009717"
2459,50,199.08,7,345,annual,0,"25.50274937509938,21.93267137727947,23.341885133024306,19.475946862289355,26.344587567377708,23.186588463267533,25.17462239786093,24.541155925135584,17.427249915980337,20.728476033890963,25.219601803180346,21.854136228624743"
2460,45,160.61,5,167,monthly,1,"13.078997870248116,7.96362908504562,9.063702188303713,8.047467637320008,12.311148598486593,14.749384289965912,6.680944139655591,11.711124511000863,9.812281887328437,15.08426475479048,11.732778298869995,13.165757235754175"
2461,24,229.03,1,160,monthly,0,"24.46918600880335,26.000605592489826,17.852977777229885,21.351743694185082,26.25246601941224,30.11491251032035,24.241605667290514,20.56903032174034,19.102043364105633,22.893879144957015,22.727618247220345,13.016363667623395"
2462,49,178.01,2,43,monthly,1,"7.618018334571704,13.714789588779007,14.59373760943004,15.208109667352701,12.640981076480983,11.60988446560261,11.223404788304878,14.71481715621356,13.509157838645327,10.874045690370334,13.16655629537276,14.262024150462741"
2463,29,199.99,7,68,monthly,0,"20.192992984058296,23.73014341199508,21.243336754372084,20.333460557986967,17.017821078858614,14.848575020570628,17.25954003958013,24.689213936914676,17.389883294011693,20.003482071642495,27.957777030746,24.10967968067865"
2464,6,163.97,5,43,monthly,0,"16.423115078915007,17.925832357591297,17.65462883634716,14.42328161768885,9.365440670158435,12.325472644338946,20.517553822276422,19.279587891708886,16.09751474333319,16.929280452028483,13.027070177626953,20.62956988753833"
2465,55,331.42,2,12,monthly,0,"38.109410994891846,25.97850190900088,27.164036843605746,33.082829722042824,39.58280390331004,31.165809092480064,37.24252625833092,40.726181999895,28.030791070983163,23.032816150430413,30.785800228880262,41.580943814836544"
2466,37,247.08,3,170,monthly,0,"22.49919564479994,30.487006791255958,26.894787728894997,22.41109251628158,28.015357687819133,25.310248537415138,30.069361307070178,27.113669538092765,23.08857948645702,23.60768236395272,17.930833340878635,16.70826268161187"
2467,47,266.02,1,291,monthly,0,"23.663358120000893,24.69883523078597,21.288424058987946,16.352553336746794,27.08447372467797,23.259790913496456,28.96297300339676,22.1569987756093,33.29612379706798,26.32064022270829,22.12940412134083,22.968067384590753"
2468,26,342.73,6,47,monthly,0,"29.969098916382208,28.12931970424574,28.98726180696409,45.081273070751045,33.22671656786174,29.76363237754929,29.14640485031828,30.62749138416749,37.9239263298551,23.119966201301587,34.94600528249878,37.17627623033289"
2469,30,148.03,4,212,monthly,0,"16.37131540424983,14.728067047135376,13.486240992104976,11.39530510130814,14.376073905093698,10.965923709891165,14.52441347802985,15.765533169692548,12.84734692234224,17.014470090132043,17.851195036472014,13.318124685756949"
2470,38,218.57,6,352,monthly,1,"12.063487436366149,18.107399011710378,11.701154709956896,19.414562581821105,12.702298053553157,19.583478822332694,12.777910764493287,8.070414887408294,15.73214282475867,17.38428425899443,12.124287560637729,20.15051989345216"
2471,57,134.12,7,172,annual,0,"15.231755177886495,9.817470722994653,13.398002627577528,11.797771852896688,10.944899618289169,17.97642319126534,14.436949559757693,11.173934772233928,11.81245863711925,13.759608655058047,14.409059615042056,8.161871880455932"
2472,33,228.12,4,359,quarterly,0,"28.48727282144519,32.02068551042973,27.640911566435307,27.121974216070207,26.301920659428184,29.38037842121872,20.243845627884443,24.70779346551418,20.304985816375684,27.06231705055601,21.4495194603828,21.78943023169258"
2473,50,148.28,6,339,monthly,0,"19.933350130230103,12.754340011870038,16.420448665006106,14.498464099380298,14.881034579228462,15.919654555844847,8.647755120534505,18.73854313877943,14.535478635391325,13.332701193835462,16.216157606007737,12.689636038156513"
2474,32,171.83,5,344,quarterly,0,"16.252747072157042,10.924786732909585,17.86198091201665,15.335776316477208,18.370934441756944,14.244298999794808,13.03693445452435,21.238276644705373,20.080242297808898,17.16011507728228,18.687132518509355,19.96775277618112"
2475,22,245.28,1,211,monthly,0,"33.097050832212005,22.292518500538716,27.16746414881618,26.68408377549037,20.88373367032518,26.97154552117241,19.84957193734389,15.128782838901072,29.46669071386825,29.741005162648534,17.618048942568066,23.378521782075815"
2476,24,96.12,6,26,quarterly,0,"9.971468823514128,9.978474184144893,12.345630045593817,8.204027760475485,8.926714352752073,9.731884844533951,8.497116454126763,9.366489300645961,6.58311178639202,8.8799355608316,9.380203186042339,8.172597657435373"
2477,30,228.55,5,282,monthly,1,"17.584383161965686,18.72569614990132,10.30664532708365,12.153619167294243,17.751239028153105,18.02119359493921,11.315010415453887,18.79560055523445,15.953489301416074,18.388552766622706,13.272941839601556,11.550619236938118"
2478,19,221.47,2,258,monthly,0,"17.112820429833278,22.919307499568184,16.192901277609177,24.039564082778462,30.56652512883802,22.424257940248363,21.714303201537504,26.146530748923738,23.286210009969285,32.69584459943202,21.964774111036967,23.55842364629643"
2479,13,86.9,6,141,annual,0,"7.482443204174698,8.275945429042862,8.428240533120087,8.541909103421778,7.485552343631133,9.658281445199144,6.624424476569075,5.421178140496562,8.175720923597515,9.618713228990165,9.66754370878092,9.228732790965678"
2480,47,148.86,3,327,monthly,0,"9.024693898046905,21.189421719589575,17.449285892786058,18.444948146940845,13.36357950059243,14.650581025486169,11.019794635692834,11.4512425853068,14.09809878900001,13.233572531489582,16.227168262749537,16.064361028076004"
2481,45,280.74,4,112,monthly,0,"22.418256293985202,39.45608215311497,30.273977311334363,28.35660456810535,34.86731106506024,37.94137290797351,36.502130895955844,20.354948582004976,28.256977880024028,26.517920580770628,38.71546033208661,32.0732924365578"
2482,47,78.09,5,171,monthly,0,"9.569945827955538,7.531470395748281,5.969638987097407,9.61843873400385,7.393067596559189,10.648345235037008,9.80286809908186,5.923715978737526,8.937451095280393,9.450376740907913,5.190693844115177,7.404894269808121"
2483,12,179.62,3,324,quarterly,0,"12.95142111661469,18.75398152754467,11.109900544196478,21.087315831324037,18.829635996832156,15.921080948645532,16.460418649378028,12.576641310165272,21.58163459245716,15.09028436901669,19.759105896372095,14.506310273708312"
2484,34,51.62,7,25,monthly,0,"4.790613696642596,5.956914751266488,6.507579289494754,4.674452120666558,4.870450928601208,4.5341084204239825,4.5678949304861725,5.674273954552252,5.067721741485148,6.460476479391081,4.445660206696395,5.939041007948111"
2485,35,134.8,2,252,monthly,0,"11.61390372903445,12.499586728018349,9.962290108332825,11.02917831657181,10.690817425968612,10.952952250810213,8.743977601525005,9.028041064496028,15.82205606789489,13.099031147700398,16.838877000777938,16.301673618333254"
2486,5,319.57,2,199,quarterly,0,"37.34057745562082,38.10803105630403,26.119613251318718,28.67635857453825,41.64996409846257,38.60294973218708,22.915180548956407,34.09972959840888,38.079280114518454,25.39892531964248,38.4166855586708,32.28550159375557"
2487,51,153.61,7,244,monthly,0,"14.431675636529093,14.801263194830693,16.904480017351595,10.25826000292637,10.217303149312984,19.14378302397403,18.657220270909452,13.380314158539008,20.05122753675719,15.871831091778287,18.85555479257677,14.468691130891926"
2488,54,198.62,3,222,monthly,1,"12.518710892592978,10.736404324450152,19.183017860891777,14.105621516092919,13.026153575337075,19.80307694715497,14.52174621721509,20.976397654854434,9.965234077287079,13.244210080435046,10.093980558479126,13.56403687125374"
2489,31,292.79,5,353,monthly,0,"23.87686465142913,32.02386617065217,19.803925833355162,31.65936737892685,31.085435808530313,28.011885343300904,26.288530039983094,22.090475853054688,26.1636056711044,24.51579519830533,23.37468584224825,22.227103316535548"
2490,56,205.97,1,355,monthly,0,"17.66142654113991,13.521980693392187,17.24828581830227,24.41035890617078,22.908845625353234,14.072718902430484,23.707964685444765,15.20499129036414,19.81508289141901,23.951756436803556,19.26102751979568,14.868114491252229"
2491,41,330.29,3,147,monthly,1,"17.280269770873897,24.81125649061858,21.200305695415484,19.305341293523643,24.970819958025324,28.21767492014106,23.61213953031948,20.90657629724053,28.538763281961774,21.94557709857484,21.87692948514427,25.49256285215664"
2492,30,79.96,4,3,monthly,0,"8.710472915319736,8.582816858009602,8.470826926657807,6.145107678515112,6.948985138630407,9.211746028939528,9.941394502922961,9.514157599545225,8.022774205520932,9.27908626978123,5.537481174883272,4.76603375828493"
2493,2,227.66,7,87,monthly,1,"11.328949208803802,23.785043999864964,17.199224594990415,16.69868760521021,17.887723160976552,16.14178132926265,14.617148090649168,12.949156714729618,16.58166037851753,19.93111714971542,9.985626710882714,22.99125295175585"
2494,20,222.47,6,24,monthly,1,"15.746167647451555,10.572173161812689,20.915260323296934,14.443357814497714,17.149117865864106,20.61249195703373,19.10756407084985,16.512883906328074,15.231165065242198,15.500797984432484,10.501456338427385,11.773619040122286"
2495,35,141.27,1,58,quarterly,0,"15.628673180572227,12.343917167183985,16.06014979518574,14.921518981239354,11.513213794784697,11.41910768760742,16.526115442542604,15.013157708677678,14.854878189579688,14.306008285868149,15.827404816648947,12.680936412062493"
2496,8,230.46,7,72,monthly,0,"31.680324257004514,25.9636601665691,22.996876907425747,27.028018587695176,17.20809983647398,18.83583580319178,16.710351040530263,33.377560383917015,23.107225099898102,23.89072342956465,28.266475731691997,16.4805020651396"
2497,39,90.72,5,289,monthly,0,"7.487915533409681,6.754812006454895,10.05048201393472,9.487772589983754,8.79313966012397,9.119602787703451,11.239144240546715,7.181108852710824,5.56999883276721,10.361444047887408,8.36287056049812,7.224354283857454"
